Comment Date,Comment,Likes,Author,Replies,Label,Unnamed: 0
2024-05-04T15:48:29Z,اسي الوزير الناس دار ليهم مضاعفات بعد 15يوم ومنهم الوالد و دخل الإنعاش ومات حسبي الله ونعم الوكيل فيكم,9.0,@mujeresfuertes2279,0.0,negative,
2024-05-04T15:43:56Z,انتوما دائما عندكم الحل ....الله يمسخكم,2.0,@kaderjilali5496,0.0,negative,
2024-05-04T15:31:15Z,والله العظيم الى منذ ان تلقحت بجرعتين من هذا اللقاح وانا عند اطباء القلب و الشرايين ، اطباء الحلق والحنجرة( دوخة مستمرة) ، اطباء الاعصاب (ارتعاش ياازم اطرافي)،وكذلك نقص في النظر,9.0,@fatimabaj3595,3.0,neutre,
2024-05-04T15:27:21Z,صحتنا وحنا عارفين,0.0,@user-kk9vy4wc2r,0.0,neutre,
2024-05-04T15:16:41Z,عارف كتر من اللي اختارعوه,2.0,@jamalohicham9239,0.0,negative,
2024-05-04T15:12:08Z,لقاح واعر. مدمر للصحة للأنه مركب ولا احد يعرف مدى خطورته وحتى شركات المصنعة حذرت ولم تريد تحمل النتائج وابعدت نفسها من ماسيحصل المهم التلقيح مضر أنا والله ما لقحت ولا وحدة دكتورة اتصلت فيا كلت ليها تلقيت دعوة ولكن بلا ما تبقى تصل اخدت قرار لا اتلقح كالت اوكي كان نوع فايزر مهم يكون كيف يكون جسمي وانا حرة فيه جاني وباء مرة وحدة جبتو معايا العطلة من المغرب وانا راجعة 🥵الله لا يعيدها ايام. خليت جسمي يقاوم. الفيرووًس.مدة أسبوعين. بعد ثلاثة اشهر طاح ليا شعري بحدة. ومن بعدستة اشهر توقف الحمد لله مهم تحسب ليا المرض كانّه جرعة تلقيح واحد اخي  تلقح كان غادي يموت. شهور وهو فيي فراش. لقح اولىً مرض وكان باقي ما هز راسو عطاؤه ثانية. كان خايف على خدمتو. مسكين طاح بعدها ستة شهور. في فراش. ما خلا حتى طبيب والو. للعلم هادشي في المغرب سولتو اش من نوع تلقيح. ما عرفش. اب تاعي الله يرحمو ثلاثة من بعد 3ما طولش مسكين مفروض كانو ما يلقحوهش لانهً كان يعاني من مشاكل صحةً المهم لي مات الله يرحمو ولي باقي مريض الله يشافيه ولي صحيح الله يحفظو. 😔,2.0,@sarihalalahoummaadbahoum,2.0,neutre,
2024-05-04T15:09:27Z,سيدي الوزير تكلم بشكل علمي,1.0,@user-ck7sd6td9l,0.0,neutre,
2024-05-07T07:46:54Z,الصراحة بكييت معاك و فرحت ليك الله يعوضك خير,0.0,@SaraIndam,0.0,positive,0.0
2024-05-07T07:45:16Z,من صبح كتقولو فعنيها لحزن راه انا لفيا لحزن ماهي رغم كل شيء لقات راجل ليتزوج بها وخا كلشي انا لفيا لحزن 😂😂😂لافلوس ولا زواج ومطلقة وعندي ولد وباقية صغيرة إوا الله بسهل عليها وعلينا حنا تابعانا لعين ولهظرة فينا بلا قناة وبلا شهرة,0.0,@salmitass7045,0.0,negative,1.0
2024-05-07T07:33:54Z,عرفتي علاش قولتلك لبنى حيت دوزتي معاها لحلوة ولمرة,0.0,@salmitass7045,0.0,neutre,2.0
2024-05-07T07:33:26Z,حاجة وحدة والله ناقصاك لبنى وختك زينب مافهمتش شكون وصلكم لهادشي,0.0,@salmitass7045,0.0,neutre,3.0
2024-05-07T07:21:19Z,"وآلله ياخوي عمركم طفريه في حياتك وغادي تقصدي كل ما زرعتيه
السخط ثم السخط ثم السخط",0.0,@kimsoha8351,0.0,negative,4.0
2024-05-07T05:43:08Z,يسرى بنتي الله يتبت لك الغرس امرضيت باباك وجداتك,0.0,@diaedada1705,0.0,positive,5.0
2024-05-07T05:41:44Z,داك ليزار لي فوق راسك ولا بيلو فيه تقبة تدخل فيها طوبا  واش مشفتوهاش السريعة زومات😂 عليها,1.0,@HH-he5wb,0.0,positive,6.0
2024-05-07T04:08:30Z,السخط نازل عليك يا بنتي,0.0,@fifiben1424,0.0,negative,7.0
2024-05-07T02:29:24Z,علامة الساعة ملي ولات المرا تبان و الراجل يتخبا هههههه,1.0,@musicpro6800,0.0,negative,8.0
2024-05-07T02:03:54Z,اول مرة نتفرج في فديو ديالها بكاتني ونتمنى من رجلها يعوضها ويتهلا فيها ❤❤,0.0,@latifaabousalih4121,0.0,positive,9.0
2024-05-07T00:48:11Z,الله يسعدك يابنتي ويفرج على باباك ويحنن قلوب مابينك ومابين امك,0.0,@user-dy7cp9rm2p,0.0,positive,11.0
2024-05-07T00:34:04Z,😂😂😂😂😂😂😂😂😂          النساء,0.0,@user-zc2wl1gc6t,0.0,neutre,12.0
2024-05-07T00:04:37Z,عريس مكري بساعة 😂😂😂😂😂😂😂😂😂,0.0,@user-cs9ks8up3n,0.0,neutre,13.0
2024-05-06T23:59:21Z,هههههههههههههههه هههههه هاذشي كيضحك التمثيل واضح,0.0,@user-cs9ks8up3n,0.0,negative,14.0
2024-05-06T23:56:11Z,بارك الله لكما وجمع بينكما في خير هد البنت تستاهل كل خير إنسانة صبارى تواجه كل الصعوبات ربي اعوضها انشاءالله,0.0,@tamriagadir5698,0.0,positive,15.0
2024-05-06T23:54:20Z,كنصدقو هاذ الثمتيل وراه كيضحكو عليكم وكيكلعو الملايين,0.0,@user-cs9ks8up3n,0.0,negative,16.0
2024-05-06T23:39:30Z,سلام عليكم اختي يسرى الله كمل بلخير,0.0,@HachimiSafaa-gy6gf,0.0,positive,17.0
2024-05-06T23:21:13Z,علاش لبسا جوهرا مزايا بزاف عضلات ليك كرشاك,0.0,@hindamnana226,0.0,negative,18.0
2024-05-06T23:06:16Z,مبروك بنتي يسرى الله يكمل عليك بالخيرياربي❤❤,0.0,@aeeteer-ox1qx,0.0,positive,19.0
2024-05-06T22:56:53Z,"وا شوفة وحدة مدارتهاش فيه 
مسكين جالس مضهصص",1.0,@axelbocchus2725,0.0,negative,20.0
2024-05-06T22:49:52Z,شي دعيوة من القلب لاختي الجميلة والطيبة يرزقها الله الزوج الصالح  يا رب دعيو معها الله يجازيكم😊,1.0,@byimane0987,0.0,positive,21.0
2024-05-06T22:48:03Z,ومدودة مزروبة على العرش المشوه,0.0,@user-ng5uw8lv7y,0.0,negative,22.0
2024-05-06T22:46:20Z,علاش دير في رأسك هذاك الشوهة نرمال يمسيكم عاىلة مشوهة,0.0,@user-ng5uw8lv7y,0.0,negative,23.0
2024-05-06T22:31:45Z,انا خلعوني غيل العمات بوهم ما كملش ثلث اشهر و المكياج حنا فالجزاير الاب نحزنو عليه عام ما نعكرو ما نرقصو,0.0,@user-fm4xs3wg8e,0.0,neutre,24.0
2024-05-06T22:25:17Z,فنة ماااااااشاء الله غزالة الله ابارك ليك ابنتي,0.0,@yassarbouchra5941,0.0,positive,25.0
2024-05-06T22:06:42Z,يسرى بنت غزاالة وفنة وعقلها كبر من عمرها ماشاء الله كتعجبني شخصيتها بزااف متوازنة رغم ماداز عليها من ظروف الله يكمل عليها بالخير ويجعل هاد الزوج وليداتها فالمستقبل يكونو عوض الله ليها على كل ما فإت تحياتي ليك اختي والف الف مبرووك ❤,1.0,@fatichatti1663,0.0,positive,26.0
2024-05-06T21:56:40Z,الله يكمل عليك يارب فنة فنة ما شاء الله ❤❤❤❤,0.0,@hayam-1995,0.0,positive,27.0
2024-05-06T21:50:29Z,الله يوفقك ان شاء الله انت والزوج ديالك,0.0,@souadelbourkadi8369,0.0,positive,28.0
2024-05-06T21:49:15Z,ماشاء عليك ابنتي جيتي فنة,0.0,@souadelbourkadi8369,0.0,positive,29.0
2024-05-06T21:46:07Z,الله يكمل عليك بالخير,0.0,@najlaeahram6634,0.0,positive,30.0
2024-05-06T21:45:10Z,الله يكمل عليك بالخير ابنتي عقبى الفطمة الزهرى ان شاء الله,0.0,@souadelbourkadi8369,0.0,positive,31.0
2024-05-06T21:43:01Z,فين ختها,0.0,@zahradalia5345,0.0,neutre,32.0
2024-05-06T21:42:09Z,اويلي اشمن عرس باك وعمك فالحبس وختك مكيناش وماماك مكيناش انا اول مرة نشوف بحال هاد المهزلة,1.0,@malikaazeroual3427,0.0,negative,33.0
2024-05-06T21:34:34Z,البنت راها حاملة بزاف على الشحمة كرشها باينة,0.0,@jijiben5082,0.0,negative,34.0
2024-05-06T21:26:33Z,بلا رضاة ميمتك ماكاين والو بحال الدار بلا ساس بلا ماتعيي راسك امك ثم امك ثم امك,1.0,@jijiben5082,0.0,negative,35.0
2024-05-06T21:22:06Z,مكنش  عليك تدير العرس دبا 😢 ‏‪1:10‬‏,0.0,@malakkkkkkkkkkke,0.0,negative,36.0
2024-05-06T21:20:15Z,صراحة انا كنت ضد ان ماماك تخرج وتشوهك امام الناس ولكن كون مادارتش هادشي ماكانش هاد السيد غادي يتزوج بيك,0.0,@user-fy2ss3hp8d,0.0,negative,37.0
2024-05-06T21:13:49Z,حيانا الله تاولينا المراة هي اللي كاتبان فالفيديو او الراجل كايخبيوه هههههههه حسبي الله ونعم الوكيل فيكم وفي الزمن الفتن الذي نعيشه مع أمثالكم,2.0,@shroomville1706,0.0,negative,38.0
2024-05-06T21:13:16Z,لله يسعد أيامك إن شاء لله,0.0,@mahi87hanan51,0.0,positive,39.0
2024-05-06T21:08:15Z,صراحة مطلعتيش سمحيلي على هاد الهضرة,0.0,@hayathayat-il3qy,0.0,negative,40.0
2024-05-06T21:08:09Z,واه يا ربي شحال نتاقدت هاد البنت على معاملتها للأم ديالها ولكن ليوما كنشوف قطعاتلي قلبي .....لا أم حداها ولا أب ولا إخوة.....الله يهنيها فزواحها ان شاء الله يخرج الخير من هاد الراجل لي تزوجات.....,0.0,@naoualkarouchi7267,0.0,negative,41.0
2024-05-06T20:54:25Z,شتى هادى بلا متتعاطفو معها مكترعي الخير. شوفو مرات عمها معرضت عليها و بشرى قدورى,0.0,@najatazzouz5416,0.0,negative,42.0
2024-05-06T20:53:46Z,لالة امينة محضرتش,0.0,@Kawter-bv4ii,0.0,neutre,43.0
2024-05-06T20:50:48Z,مبروك عليك الحبيبة ديالي الله يكمل عليكم بالخير وكولشي غادي يبقا غير تعاويد ان شاء الله يخرج باباك وترجع فاطمة الزهرة الوريدة ونعودو نفرحو معاكم الفرح الكبير ان شاء الله وحسبي الله ونعم الوكيل في كل من فرقكم وضلمكم الله ياخد فيهم الحق يمهل ولايهمل,0.0,@user-kw2ii2sm4w,0.0,positive,44.0
2024-05-06T20:48:20Z,مبروك مبروك مبروك فرحنا ليك اختي الله يسعدك دنيا وآخرة يارب ❤,0.0,@Marwa_marwa2022,0.0,positive,45.0
2024-05-06T20:48:08Z,بقااااات فيا مسكيييينة الله معاها,0.0,@lailachadli8599,0.0,negative,46.0
2024-05-06T20:41:59Z,شبعت بكاء في هاد الڤيديو الله اكمل عليك ويبعد عنك شر الخلق,0.0,@user-vf4cd5mq5o,0.0,positive,47.0
2024-05-06T20:38:55Z,مرحبا مجاتما بكية حيث. هاذ المراة ظالمة لأمها   بتحريض من الجدة إلى...كلهم منافقين والدليل عمها محضرش للعرس,0.0,@HalimaLaar-nt6jc,0.0,negative,48.0
2024-05-06T20:33:06Z,نصيحة ليك من الأحسن بلاما تبقاي تديري الموسيقى في فيديوهاتك حيت هي اولا حرام و ثانيا هي مجرّد ذنوب جارية و صافي 💗💗,0.0,@tokitokatoka9620,0.0,negative,49.0
2024-05-06T20:22:58Z,راه ساخط الام بان,0.0,@khadijaoudghiri563,0.0,negative,50.0
2024-05-06T20:19:44Z,الف مبروك طوندونس ❤👏❤🌹,0.0,@g7chli7a52,0.0,positive,51.0
2024-05-06T20:15:10Z,بصراحة ألف مبروك ولكن ؟؟؟ بلا أم وأخت وأب وخالات  بصراحة برافوا أنا منقدرش؟؟ اعل الاقل أختك اوعدي وعمك وليداتوا بوكريسة فلحبس وقال عمك ومراتوا لا ؟؟؟ أوعدي ربي امعاك وصافي,0.0,@lailatouhami4207,0.0,positive,52.0
2024-05-06T20:15:06Z,الحبيبة ديالي قطعتي لي قلبي الله ياخد الحق فيماك ياربي امييين,0.0,@hbbfrr9226,0.0,negative,53.0
2024-05-06T20:11:19Z,السعادة الاولى و الأخيرة هي تصالحي مع أمك الله يهديكم على بعضياتكم,0.0,@naimarhorba6692,0.0,positive,54.0
2024-05-06T20:11:06Z,دعيو  لي   مع   بنتي   عصبية   الله  يشافيها   جزاكم   الله   خيرا😢😢😢😢,0.0,@jojoserini4111,0.0,positive,55.0
2024-05-06T20:07:00Z,جيتي فنة مشاءالله الله يكمل بخير والله يحنن القلوب انشاءالله ❤,0.0,@najouamoussa2664,0.0,positive,56.0
2024-05-06T20:01:27Z,ماشاء الله جيتي فنا تبارك الله مبروك عليك الله يكمل عليكم بالخير الله يفرحك باربي,1.0,@khadijasyaghi3654,0.0,positive,57.0
